VWR_product_category,VWR_product_sub_category,VWR_product_id,VWR_product_name,VWR_product_quantity,VWR_product_price,VWR_product_url,VWR_image_url,VWR_product_desc
Adhesives,NA,470095-028,"Glue and Adhesives Glue, tacky, 236 ml",1,$7.30,https://us.vwr.com/store/product/8875943/glue-and-adhesives,https://us.vwr.com/stibo/smallweb/std.lang.all/88/23/17688823.jpg,Description: Versatile glue and adhesives.
Adhesives,NA,470149-726,Glue and Adhesives Glue stick,1,$2.20,https://us.vwr.com/store/product/8875943/glue-and-adhesives,https://us.vwr.com/stibo/smallweb/std.lang.all/88/23/17688823.jpg,Description: Versatile glue and adhesives.
Adhesives,NA,470095-028,"Glue and Adhesives Glue, tacky, 236 ml",1,$7.30,https://us.vwr.com/store/product/8875943/glue-and-adhesives,https://us.vwr.com/stibo/smallweb/std.lang.all/88/23/17688823.jpg,Description: Versatile glue and adhesives.
Adhesives,NA,470105-494,Glue and Adhesives Krazy glue,1,$8.20,https://us.vwr.com/store/product/8875943/glue-and-adhesives,https://us.vwr.com/stibo/smallweb/std.lang.all/88/23/17688823.jpg,Description: Versatile glue and adhesives.
Adhesives,NA,470105-494,Glue and Adhesives Krazy glue,1,$8.20,https://us.vwr.com/store/product/8875943/glue-and-adhesives,https://us.vwr.com/stibo/smallweb/std.lang.all/88/23/17688823.jpg,Description: Versatile glue and adhesives.
Adhesives,NA,470003-360,"Glue and Adhesives Glue, school white 4 oz.",1,$2.25,https://us.vwr.com/store/product/8875943/glue-and-adhesives,https://us.vwr.com/stibo/smallweb/std.lang.all/88/23/17688823.jpg,Description: Versatile glue and adhesives.
Adhesives,NA,470003-360,"Glue and Adhesives Glue, school white 4 oz.",1,$2.25,https://us.vwr.com/store/product/8875943/glue-and-adhesives,https://us.vwr.com/stibo/smallweb/std.lang.all/88/23/17688823.jpg,Description: Versatile glue and adhesives.
Adhesives,NA,300007-393,"Mark 5™ Dispensing Systems, Devcon Mark 5 epoxy gun, 0.75 lb.",1,$294.06,https://us.vwr.com/store/product/7604036/mark-5tm-dispensing-systems-devcon,https://us.vwr.com/stibo/smallweb/std.lang.all/45/68/18984568.jpg,Description: Designed for dispensing and applying Devcon® adhesives for repair and assembly operations.
Adhesives,NA,82002-794,"PRISM® 410™ Black Toughened Instant Adhesive, Loctite®, Henkel 20 g (0.7 oz.) bottle",10,$358.20,https://us.vwr.com/store/product/4600748/prism-410tm-black-toughened-instant-adhesive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/61/90/4906190.jpg,"Description: This black, toughened ethyl adhesive bonds rubbers, metals, and plastics for use in difficult environments."
Adhesives,NA,82002-814,"Super Bonder® 496 Instant Adhesive, Loctite®, Henkel 28.3 g (1 oz.) bottle",10,$341.30,https://us.vwr.com/store/product/4600766/super-bonder-496-instant-adhesive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/61/96/4906196.jpg,"Description: This is a medium-viscosity, high-strength adhesive."
Adhesives,NA,82002-772,"Loctite® 3301™ Light Cure Adhesive, Henkel Light cure adhesive, clear, 25 ml syringe",10,$560.51,https://us.vwr.com/store/product/24508774/loctite-3301tm-light-cure-adhesive-henkel,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,Description: Loctite® 3301™ one-part acrylate urethane light cure adhesive is pale yellow in color and has a vapor pressure greater than 5 millimeters Hg at 20 deg...
Adhesives,NA,76247-136,"Henkel Loctite 222 Threadlocker Adhesive, Ellsworth Adhesives Anaerobic adhesive, specific gravity 1.08  at 20 °C, Purple, 10 ml",1,$70.45,https://us.vwr.com/store/product/24813534/henkel-loctite-222-threadlocker-adhesive-ellsworth-adhesives,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,Description: This is a one component anaerobic material designed for the locking and sealing of threaded fasteners which require easy disassembly with standard han...
Adhesives,NA,500027-085,"Scotch® Permanent High-Density Foam Mounting Tape, 3M Permanent double-sided adhesive mounting tape, White, 3/4×350""",1,$16.35,https://us.vwr.com/store/product/7087461/scotch-permanent-high-density-foam-mounting-tape-3m,https://us.vwr.com/stibo/smallweb/std.lang.all/91/69/23229169.jpg,"Description: Faster, safer, more versatile than screws and nails"
Adhesives,NA,500027-030,"Velcro® Industrial Strength Sticky-Back® Hook and Loop Fasteners Industrial strength self-adhesive strips, White, 2""x15' per pad",1,$36.27,https://us.vwr.com/store/product/7091664/velcro-industrial-strength-sticky-back-hook-and-loop-fasteners,https://us.vwr.com/stibo/smallweb/std.lang.all/95/99/23209599.jpg,Description: 50% stronger than standard hook and loop fasteners
Adhesives,NA,500027-018,"Scotch® Permanent High-Density Foam Mounting Tape, 3M Permanent double-sided adhesive mounting tape, White, 3/4×1368""",1,$44.37,https://us.vwr.com/store/product/7087461/scotch-permanent-high-density-foam-mounting-tape-3m,https://us.vwr.com/stibo/smallweb/std.lang.all/91/69/23229169.jpg,"Description: Faster, safer, more versatile than screws and nails"
Adhesives,NA,500009-849,"Velcro® Industrial Strength Sticky-Back® Hook and Loop Fasteners Industrial strength self-adhesive strips, Black, 2x4"" per pad",2,$2.52,https://us.vwr.com/store/product/7091664/velcro-industrial-strength-sticky-back-hook-and-loop-fasteners,https://us.vwr.com/stibo/smallweb/std.lang.all/95/99/23209599.jpg,Description: 50% stronger than standard hook and loop fasteners
Adhesives,NA,500027-029,"Velcro® Industrial Strength Sticky-Back® Hook and Loop Fasteners Industrial strength self-adhesive strips, Black, 2""x15' per pad",1,$36.27,https://us.vwr.com/store/product/7091664/velcro-industrial-strength-sticky-back-hook-and-loop-fasteners,https://us.vwr.com/stibo/smallweb/std.lang.all/95/99/23209599.jpg,Description: 50% stronger than standard hook and loop fasteners
Adhesives,NA,500027-088,"Scotch® Permanent High-Density Foam Mounting Tape, 3M Permanent double-sided adhesive mounting tape, White, 1/2×75""",1,$3.48,https://us.vwr.com/store/product/7087461/scotch-permanent-high-density-foam-mounting-tape-3m,https://us.vwr.com/stibo/smallweb/std.lang.all/91/69/23229169.jpg,"Description: Faster, safer, more versatile than screws and nails"
Adhesives,NA,500009-850,"Velcro® Industrial Strength Sticky-Back® Hook and Loop Fasteners Industrial strength self-adhesive strips, White, 2x4"" per pad",2,$2.47,https://us.vwr.com/store/product/7091664/velcro-industrial-strength-sticky-back-hook-and-loop-fasteners,https://us.vwr.com/stibo/smallweb/std.lang.all/95/99/23209599.jpg,Description: 50% stronger than standard hook and loop fasteners
Adhesives,NA,82002-812,"PRISM® 460™ Low Odor/Low Bloom Instant Adhesive, Loctite®, Henkel 20 g (0.7 oz.) bottle",1,$76.22,https://us.vwr.com/store/product/4600726/prism-460tm-low-odor-low-bloom-instant-adhesive-loctite-henkel,https://us.vwr.com/stibo/smallweb/std.lang.all/62/01/4906201.jpg,Description: This low-viscosity adhesive instantly bonds components with minimal fumes or odors and has non-blooming characteristics.
Adhesives,NA,76245-652,"Velcro® Loop Roll Fastener, Grainger Reclosable Fastener, Loop Roll, Black, 1""×75'",1,$188.26,https://us.vwr.com/store/product/24814149/velcro-loop-roll-fastener-grainger,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,"Description: Reclosable Fastener, Loop Roll"
Adhesives,NA,500027-094,"Duck® Double-Stick Foam Mounting Tape Permanent double-sided adhesive mounting tape, White, 3/4×15 '",1,$6.52,https://us.vwr.com/store/product/7092652/duck-double-stick-foam-mounting-tape,https://us.vwr.com/stibo/smallweb/std.lang.all/85/14/22878514.jpg,Description: Permanent foam mounting tape has an aggressive adhesive tack that is also moisture resistant
Adhesives,NA,470228-940,Four Glue Gun Holder,1,$21.65,https://us.vwr.com/store/product/22049903/four-glue-gun-holder,https://us.vwr.com/stibo/smallweb/std.lang.all/44/08/22004408.jpg,Description: Hold up to four glue guns safely.
Adhesives,NA,500027-091,"Duck® Double-Stick Foam Mounting Tape Permanent double-sided adhesive mounting tape, -, 3/4×36 yd.",1,$24.33,https://us.vwr.com/store/product/7092652/duck-double-stick-foam-mounting-tape,https://us.vwr.com/stibo/smallweb/std.lang.all/85/14/22878514.jpg,Description: Permanent foam mounting tape has an aggressive adhesive tack that is also moisture resistant
Adhesives,NA,300050-786,"25 Epoxy Plus Adhesives, Devcon Dev-Pak Epoxy Plus, Light Gray, 50 ml, 0.09 lb., Dev-Pak™",1,$65.58,https://us.vwr.com/store/product/7604069/25-epoxy-plus-adhesives-devcon,https://us.vwr.com/stibo/smallweb/std.lang.all/97/22/7619722.jpg,"Description: Multi-purpose adhesive bonds metals, FRP composites, rigid plastics, concrete, glass, and wood."
Adhesives,NA,500006-263,"Advantus® StikkiCLIPS® Adhesive Clips Removable clip, plastic, White",20,$5.14,https://us.vwr.com/store/product/7083877/advantus-stikkiclips-adhesive-clips,https://us.vwr.com/stibo/smallweb/std.lang.all/55/92/23165592.jpg,"Description: Handy removable, reusable clip adheres to most surfaces"
Adhesives,NA,470024-626,"Liquid Cyanoacrylate Glue Glue, 1 oz.",1,$21.95,https://us.vwr.com/store/product/8879577/liquid-cyanoacrylate-glue,https://us.vwr.com/stibo/smallweb/std.lang.all/44/08/10314408.jpg,Description: This glue is suitable for use in forensics.
Adhesives,NA,500033-514,"Avery® Permanent Glue Stics Disappearing glue Stick, Purple application, Clear dry, 1.27 oz., -, -, -",1,$1.93,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500012-964,"Avery® Permanent Glue Stics Glue Stic, Purple application, Clear dry, 0.26 oz., -, -, -",6,$4.01,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500027-092,"Scotch® Clear Mounting Squares, Removable, 3M Permanent double-sided adhesive mounting tape, Clear, 11/16×11/16 """,35,$3.11,https://us.vwr.com/store/product/7087458/scotch-clear-mounting-squares-removable-3m,https://us.vwr.com/stibo/smallweb/std.lang.all/92/10/22829210.jpg,"Description: Hang notes, photos and other lightweight items on metal, glass, wood, plastic—most smooth surfaces"
Adhesives,NA,500012-965,"Avery® Permanent Glue Stics Glue Stic, Clear application, Clear dry, 0.26 oz., -, -, -",6,$4.10,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500033-540,"Avery® Permanent Glue Stics Glue stick, Clear application, Clear dry, 1.27 oz., -, -, -",1,$1.98,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500039-438,"Scotch® Adhesive Putty, 3M Adhesive, removable and reusable, 2 oz.",1,$1.98,https://us.vwr.com/store/product/7092953/scotch-adhesive-putty-3m,https://us.vwr.com/stibo/smallweb/std.lang.all/13/77/22881377.jpg,Description: Removable adhesive putty.
Adhesives,NA,500033-532,"Avery® Permanent Glue Stics Glue stick, Clear application, Clear dry, 0.26 oz., -, -, -",1,$0.68,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500033-518,"Avery® Permanent Glue Stics Glue stick, value pack, Clear application, Clear dry, 0.26 oz., Stick, 0.260 oz, Cardboard, Fabrics, Papers, Photos",18,$10.43,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500033-520,"Avery® Permanent Glue Stics Glue stick, value pack, Purple application, Clear dry, 0.26 oz., -, -, -",18,$10.64,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500033-522,"Avery® Permanent Glue Stics Glue stick, value pack, Purple application, Clear dry, 1.27 oz., -, -, -",6,$10.60,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,500033-524,"Avery® Permanent Glue Stics Glue stick, value pack, Clear application, Clear dry, 1.27 oz., -, -, -",6,$10.47,https://us.vwr.com/store/product/7091486/avery-permanent-glue-stics,https://us.vwr.com/stibo/smallweb/std.lang.all/53/04/33755304.jpg,"Description: Permanent adhesive securely fastens paper, cardboard, photographs and more for great crafting, scrapbooking and other projects."
Adhesives,NA,100499-710,"Grid Mats, Electron Microscopy Sciences Round grid mats",1,$147.74,https://us.vwr.com/store/product/12359900/grid-mats-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/52/78/11945278.jpg,"Description: White silicone rubber mats, with numbered compartments."
Adhesives,NA,100502-802,"Grid Mats, Electron Microscopy Sciences Round grid mats",1,$14.56,https://us.vwr.com/store/product/12359900/grid-mats-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/52/78/11945278.jpg,"Description: White silicone rubber mats, with numbered compartments."
Adhesives,NA,100499-708,"Grid Mats, Electron Microscopy Sciences Square grid mats",1,$131.32,https://us.vwr.com/store/product/12359900/grid-mats-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/52/78/11945278.jpg,"Description: White silicone rubber mats, with numbered compartments."
Adhesives,NA,300038-936,"Clear RTV Silicone Adhesive Sealants, Permatex® Clear silicone adhesive, Clear, 51 ml (1.72 oz.), Automatic Tube®",12,$555.25,https://us.vwr.com/store/product/7604181/clear-rtv-silicone-adhesive-sealants-permatex,https://us.vwr.com/stibo/smallweb/std.lang.all/45/95/18984595.jpg,Description: Waterproof and flexible sealant may be applied to horizontal or vertical surfaces.
Adhesives,NA,100502-800,"Grid Mats, Electron Microscopy Sciences Square grid mats",1,$12.59,https://us.vwr.com/store/product/12359900/grid-mats-electron-microscopy-sciences,https://us.vwr.com/stibo/smallweb/std.lang.all/52/78/11945278.jpg,"Description: White silicone rubber mats, with numbered compartments."
Adhesives,NA,300064-176,"Clear RTV Silicone Adhesive Sealants, Permatex® Silicone adhesive, Clear, 11 oz. (325 ml), Cartridge",1,$118.24,https://us.vwr.com/store/product/7604181/clear-rtv-silicone-adhesive-sealants-permatex,https://us.vwr.com/stibo/smallweb/std.lang.all/45/95/18984595.jpg,Description: Waterproof and flexible sealant may be applied to horizontal or vertical surfaces.
Adhesives,NA,300053-742,"Clear RTV Silicone Adhesive Sealants, Permatex® Silicone adhesive, Clear, 88 ml (3 oz.), Tube",12,$442.55,https://us.vwr.com/store/product/7604181/clear-rtv-silicone-adhesive-sealants-permatex,https://us.vwr.com/stibo/smallweb/std.lang.all/45/95/18984595.jpg,Description: Waterproof and flexible sealant may be applied to horizontal or vertical surfaces.
Adhesives,NA,300064-176,"Clear RTV Silicone Adhesive Sealants, Permatex® Silicone adhesive, Clear, 11 oz. (325 ml), Cartridge",1,$118.24,https://us.vwr.com/store/product/7604181/clear-rtv-silicone-adhesive-sealants-permatex,https://us.vwr.com/stibo/smallweb/std.lang.all/45/95/18984595.jpg,Description: Waterproof and flexible sealant may be applied to horizontal or vertical surfaces.
Adhesives,NA,83007-506,"Super Bonder® 409™ Industrial Grade Instant Adhesive Gel, Loctite®, Henkel Super Bonder® 409™ industrial grade instant adhesive gel",1,$844.30,https://us.vwr.com/store/product/4597585/super-bonder-409tm-industrial-grade-instant-adhesive-gel-loctite-henkel,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,"Description: Clear adhesive gel for general-purpose use on metal, plastic, and rubber."
Adhesives,NA,470020-452,Adhesive Clips,10,$14.35,https://us.vwr.com/store/product/8865660/adhesive-clips,https://us.vwr.com/stibo/smallweb/std.lang.all/84/71/10148471.jpg,Description: Use clips to attach string to any vertical surface for ballistics determinations.
Adhesives,NA,470020-452,Adhesive Clips,10,$14.35,https://us.vwr.com/store/product/8865660/adhesive-clips,https://us.vwr.com/stibo/smallweb/std.lang.all/84/71/10148471.jpg,Description: Use clips to attach string to any vertical surface for ballistics determinations.
Adhesives,NA,11019-826,"STARRAM 137 Monolithic Refractory Dry Cement, Morgan Advanced Materials STARRAM 137 Monolithic Refractory Dry Cement, 50 lbs.",1,$268.54,https://us.vwr.com/store/product/22155923/starram-137-monolithic-refractory-dry-cement-morgan-advanced-materials,https://us.vwr.com/supplier/smallweb/ImageUnavailable.jpg,"Description: This granular, odorless solid cement mixture appears white, gray, or brown in color"
